model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.48457927714354726,0.8366376675215098,0.44692862475403267,0.6789732162898405,2.44711878570893,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.4963202817329036,0.8374988018104347,0.4579459231331997,0.6789732162898405,2.4707382229663786,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.43619919600566726,0.8012468340428156,0.264107191149086,0.6798682148982561,2.1814214360958246,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.4613010004136683,0.7686603365946001,0.09533127385939755,0.4256019768315701,1.7508945876992361,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.5728581073954786,0.7775074085015466,0.19752456458074422,0.431187037539288,1.9790771180170574,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.5248162919879598,0.7868846469256466,0.2149081300689,0.46873837435360327,1.9953474433361098,R10INDIA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.5405370577912904,0.7881307430705424,0.21961470601534272,0.43527013186138264,1.9835526387385585,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.8374498502113004,0.6120247053402195,0.21852768132348985,0.3038154235325682,1.9718176604075779,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.0,0.8973556370316791,0.04508974915352953,0.26572355821583277,2.2081689444010415,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.32884694615174376,0.4827519397940269,0.2855687733212431,0.2590960100458207,1.3562636693128345,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.24769376993604034,0.8265117998024918,0.16822504302892577,0.442549132956344,1.684979745723802,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.23694875595525788,0.823682189168034,0.4523001731727547,0.4224877677704368,1.9354188860664836,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.008314425417783051,0.8657145397282638,0.5852471529950364,0.42641743262223103,1.8856935507633144,R10INDIA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.3170117643911356,0.6702048585271003,0.3954469175604108,0.37710470391504936,1.7597682443936962,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.4519217165724758,1.0,0.21433112969874651,0.5055061760718657,2.171759022343088,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.3805719917600189,0.7938985156271119,0.0,0.0,1.1744705073871309,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.8951300261607757,0.9269230802218673,0.35221424329813233,0.37621594743074926,2.5504832971115245,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.3521563350322678,0.9287338513172597,0.17215176973798507,0.1778347737585721,1.630876729846085,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.2675133391345807,0.8619479320566388,0.05921698050528785,0.18341115952258336,1.372089411219091,R10INDIA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.6880160736977439,0.8536059743998451,0.10077931335153482,0.17906621279878834,1.821467574247912,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.03396005225874885,0.27201378076850946,0.6049861603402582,0.19443694193737343,1.10539693530489,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.057325237206400786,0.2254390460295599,0.701773204163378,0.1802212491473693,1.164758736546708,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.04128627447014026,0.6325113530736289,0.4142584360515145,0.3379107049316581,1.425966768526942,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.017663625026010547,0.5788230210409182,0.48633990663485244,0.33716666501947945,1.4199932177212606,R10INDIA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.0035971133299631352,0.5734534215122539,0.624294873763268,0.3334471988225875,1.5347926074280724,R10INDIA+
