model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0,0.3771613340993794,0.052297401604413554,0.42945873570379295,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0,0.34749225159892694,0.052297401604413554,0.3997896532033405,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.4612525356429346,0.694902302865249,0.052297401604413554,1.2084522401125972,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.2814562726304918,0.052297401604413554,0.3337536742349053,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.23664724833741782,0.052297401604413554,0.2889446499418314,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.2506108126734832,0.052297401604413554,0.3029082142778967,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0,0.2238522026809399,0.052297401604413554,0.27614960428535346,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.3034595510595448,0.5832786717856946,0.052297401604413554,0.9390356244496529,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.0,0.30310176472459677,0.052297401604413554,0.3553991663290103,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0,0.4781840858639448,0.052297401604413554,0.5304814874683583,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0,0.44789543222521727,0.052297401604413554,0.5001928338296309,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.0,0.42264505263740165,0.501493513723555,0.9241385663609567,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.0,0.5746217591519638,0.5006429748541034,1.0752647340060673,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.03764316471878552,0.36380723019666866,0.0,0.4014503949154542,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.0,0.6575033364106376,0.0,0.6575033364106376,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.3614851730017207,0.541695224445424,0.0,0.9031803974471446,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.33899291961192946,0.5301811935359502,0.0,0.8691741131478796,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.32242384972115695,0.5123905030365035,0.0,0.8348143527576604,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,1.0,1.0,0.0,2.0,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.9999630256940023,0.9861456976303654,0.0,1.9861087233243677,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.2914490125549908,0.497937526032243,0.0,0.7893865385872338,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.2443736309724007,0.47006541750463393,0.0,0.7144390484770347,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.2555066107340024,0.47736287819080375,0.0,0.7328694889248062,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.29947967356784155,0.4988626551942454,0.0,0.798342328762087,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0,0.5252666111982807,0.0,0.5252666111982807,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0,0.5234202126671861,0.0,0.5234202126671861,R10INDIA+
